window_start_idx,window_end_idx,score,label
15552,15679,1.7814941,1
15568,15695,1.7814348,1
15584,15711,1.7814441,1
15600,15727,1.781538,1
15616,15743,1.7816021,1
15632,15759,1.7813721,1
15648,15775,1.7812712,1
15664,15791,1.7814245,1
15680,15807,1.7816336,1
15696,15823,1.7814026,1
15712,15839,1.7812579,1
15728,15855,1.7812061,1
15744,15871,1.7811785,1
15760,15887,1.7810671,1
15776,15903,1.7811582,1
15792,15919,1.7812998,1
15808,15935,1.7813711,1
15824,15951,1.7814319,1
15840,15967,1.7815533,1
15856,15983,1.7816627,1
15872,15999,1.7819192,1
15888,16015,1.7819502,1
15904,16031,1.781915,1
15920,16047,1.7816994,1
15936,16063,1.7815356,1
15952,16079,1.7815738,1
15968,16095,1.7815055,1
15984,16111,1.7814269,1
16000,16127,1.7812061,1
16016,16143,1.7810984,1
16032,16159,1.7811484,1
16048,16175,1.7813904,1
16064,16191,1.7814322,1
16080,16207,1.7814934,1
16096,16223,1.7816622,1
16112,16239,1.7817328,1
16128,16255,1.7817059,1
16144,16271,1.7818298,1
16160,16287,1.7818038,1
16176,16303,1.78197,1
16192,16319,1.7817497,1
16208,16335,1.7818086,1
16224,16351,1.7817292,1
16240,16367,1.7816577,1
16256,16383,1.7814662,1
16272,16399,1.7815473,1
16288,16415,1.7815971,1
16304,16431,1.7814877,1
16320,16447,1.7815223,1
16336,16463,1.7816498,1
16352,16479,1.7816412,1
16368,16495,1.7818432,1
16384,16511,1.7819214,1
16400,16527,1.7819991,1
16416,16543,1.7820008,1
16432,16559,1.7816997,1
16448,16575,1.7817469,1
16464,16591,1.7814534,1
16480,16607,1.7814384,1
16496,16623,1.7813673,1
16512,16639,1.7814686,1
16528,16655,1.781445,1
16544,16671,1.7816808,1
16560,16687,1.7817965,1
16576,16703,1.7817526,1
16592,16719,1.7819383,1
16608,16735,1.782085,1
16624,16751,1.7822027,1
16640,16767,1.7821119,1
16656,16783,1.7820804,1
16672,16799,1.7820113,1
16688,16815,1.7820206,1
16704,16831,1.7820656,1
16720,16847,1.7820463,1
16736,16863,1.7819176,1
16752,16879,1.7818704,1
16768,16895,1.7818863,1
16784,16911,1.7820157,1
16800,16927,1.7818937,1
16816,16943,1.781929,1
16832,16959,1.7819738,1
16848,16975,1.7818525,1
16864,16991,1.7819653,1
16880,17007,1.781791,1
16896,17023,1.7818608,1
16912,17039,1.7816532,1
16928,17055,1.7816663,1
16944,17071,1.7816463,1
16960,17087,1.7815375,1
16976,17103,1.7816288,1
16992,17119,1.7817109,1
17008,17135,1.7817032,1
17024,17151,1.7817922,1
17040,17167,1.7818251,1
17056,17183,1.782062,1
17072,17199,1.7819607,1
17088,17215,1.7820787,1
17104,17231,1.7819345,1
17120,17247,1.7819109,1
17136,17263,1.7819295,1
17152,17279,1.781976,1
17168,17295,1.7817979,1
17184,17311,1.7818351,1
17200,17327,1.78176,1
17216,17343,1.7817106,1
17232,17359,1.7815902,1
17248,17375,1.7815294,1
17264,17391,1.7816234,1
17280,17407,1.7815723,1
17296,17423,1.7815957,1
17312,17439,1.7817287,1
17328,17455,1.7816441,1
17344,17471,1.781765,1
17360,17487,1.7818198,1
17376,17503,1.7818556,1
17392,17519,1.781914,1
17408,17535,1.7818708,1
17424,17551,1.7816112,1
17440,17567,1.7816131,1
17456,17583,1.7816575,1
17472,17599,1.7816746,1
17488,17615,1.7816603,1
17504,17631,1.7817101,1
17520,17647,1.7815816,1
17536,17663,1.7818952,1
17552,17679,1.781898,1
17568,17695,1.7818241,1
17584,17711,1.7818742,1
17600,17727,1.7816594,1
17616,17743,1.7816067,1
17632,17759,1.7816167,1
17648,17775,1.781806,1
17664,17791,1.7815742,1
17680,17807,1.781718,1
17696,17823,1.7816594,1
17712,17839,1.7816935,1
17728,17855,1.7818587,1
17744,17871,1.7817683,1
17760,17887,1.7816534,1
17776,17903,1.7815747,1
17792,17919,1.7816329,1
17808,17935,1.7816215,1
17824,17951,1.7817807,1
17840,17967,1.7816765,1
17856,17983,1.7816718,1
17872,17999,1.7815759,1
17888,18015,1.7815084,1
17904,18031,1.7815623,1
17920,18047,1.7814553,1
17936,18063,1.7816691,1
17952,18079,1.7814944,1
17968,18095,1.7817066,1
17984,18111,1.7818358,1
18000,18127,1.7821248,1
18016,18143,1.7820816,1
18032,18159,1.7822161,1
18048,18175,1.7821817,1
18064,18191,1.78198,1
18080,18207,1.7821612,1
18096,18223,1.7819033,1
18112,18239,1.7817965,1
18128,18255,1.7816818,1
18144,18271,1.7816379,1
18160,18287,1.7817492,1
18176,18303,1.7816844,1
18192,18319,1.781826,1
18208,18335,1.7817972,1
18224,18351,1.7821076,1
18240,18367,1.782222,1
18256,18383,1.7820985,1
18272,18399,1.7822018,1
18288,18415,1.7823155,1
18304,18431,1.7822716,1
18320,18447,1.7822893,1
18336,18463,1.7823343,1
18352,18479,1.7820718,1
18368,18495,1.7822211,1
18384,18511,1.7821093,1
18400,18527,1.7819862,1
18416,18543,1.7819717,1
18432,18559,1.781863,1
18448,18575,1.7816517,1
18464,18591,1.781703,1
18480,18607,1.7817369,1
18496,18623,1.7817206,1
18512,18639,1.7818053,1
18528,18655,1.7819817,1
18544,18671,1.781961,1
18560,18687,1.78195,1
18576,18703,1.7820897,1
18592,18719,1.7820973,1
18608,18735,1.7820611,1
18624,18751,1.7819481,1
18640,18767,1.7819247,1
18656,18783,1.7818913,1
18672,18799,1.7818618,1
18688,18815,1.7817922,1
18704,18831,1.781637,1
18720,18847,1.7817249,1
18736,18863,1.7817032,1
18752,18879,1.7815747,1
18768,18895,1.7816029,1
18784,18911,1.7817118,1
18800,18927,1.7816594,1
18816,18943,1.7816823,1
18832,18959,1.7815616,1
18848,18975,1.7815189,1
18864,18991,1.7817163,1
18880,19007,1.7816117,1
18896,19023,1.7816143,1
18912,19039,1.7815633,1
18928,19055,1.7815251,1
18944,19071,1.7816081,1
18960,19087,1.781749,1
18976,19103,1.7818284,1
18992,19119,1.7820115,1
19008,19135,1.7820721,1
19024,19151,1.782125,1
19040,19167,1.7820511,1
19056,19183,1.7821507,1
19072,19199,1.7823284,1
19088,19215,1.7822001,1
19104,19231,1.7821777,1
19120,19247,1.7821395,1
19136,19263,1.7821202,1
19152,19279,1.7820954,1
19168,19295,1.7820587,1
19184,19311,1.7819722,1
19200,19327,1.7818546,1
19216,19343,1.7817655,1
19232,19359,1.7817333,1
19248,19375,1.7816033,1
19264,19391,1.7815843,1
19280,19407,1.7815897,1
19296,19423,1.7818453,1
19312,19439,1.781704,1
19328,19455,1.7817168,1
19344,19471,1.7818716,1
19360,19487,1.7816837,1
19376,19503,1.781836,1
19392,19519,1.7816768,1
19408,19535,1.7816985,1
19424,19551,1.7816911,1
19440,19567,1.7818043,1
19456,19583,1.78191,1
19472,19599,1.7818189,1
19488,19615,1.7819295,1
19504,19631,1.7820432,1
19520,19647,1.7819915,1
19536,19663,1.7818289,1
19552,19679,1.781826,1
19568,19695,1.7816784,1
19584,19711,1.7816753,1
19600,19727,1.7816284,1
19616,19743,1.781503,1
19632,19759,1.7814925,1
19648,19775,1.7816372,1
19664,19791,1.7817097,1
19680,19807,1.7817931,1
19696,19823,1.782002,1
19712,19839,1.7821133,1
19728,19855,1.7821374,1
19744,19871,1.7822387,1
19760,19887,1.7822733,1
19776,19903,1.7822099,1
19792,19919,1.7821255,1
19808,19935,1.7819567,1
19824,19951,1.7818878,1
19840,19967,1.7818532,1
19856,19983,1.7818484,1
19872,19999,1.7816887,1
19888,20015,1.7818556,1
19904,20031,1.7818816,1
19920,20047,1.782032,1
19936,20063,1.7821434,1
19952,20079,1.7820554,1
19968,20095,1.7820923,1
19984,20111,1.7821283,1
20000,20127,1.7822933,1
20016,20143,1.7820966,1
20032,20159,1.7819958,1
20048,20175,1.7819319,1
20064,20191,1.7817339,1
20080,20207,1.7817888,1
20096,20223,1.7818611,1
20112,20239,1.7818694,1
20128,20255,1.7820077,1
20144,20271,1.7818401,1
20160,20287,1.7818918,1
20176,20303,1.7819974,1
20192,20319,1.7822404,1
20208,20335,1.782023,1
20224,20351,1.7819788,1
20240,20367,1.7819362,1
20256,20383,1.7819405,1
20272,20399,1.782088,1
20288,20415,1.7818956,1
20304,20431,1.7818108,1
20320,20447,1.7817094,1
20336,20463,1.7818213,1
20352,20479,1.781817,1
20368,20495,1.7819247,1
20384,20511,1.7819085,1
20400,20527,1.781956,1
20416,20543,1.781949,1
20432,20559,1.7820411,1
20448,20575,1.7818639,1
20464,20591,1.7818737,1
20480,20607,1.7818174,1
20496,20623,1.7816992,1
20512,20639,1.7816501,1
20528,20655,1.7815776,1
20544,20671,1.7816017,1
20560,20687,1.7814989,1
20576,20703,1.7817898,1
20592,20719,1.7816913,1
20608,20735,1.7816293,1
20624,20751,1.7817023,1
20640,20767,1.7818577,1
20656,20783,1.7816775,1
20672,20799,1.781918,1
20688,20815,1.7819722,1
20704,20831,1.7819798,1
20720,20847,1.7819755,1
20736,20863,1.7820292,1
20752,20879,1.781982,1
20768,20895,1.7820783,1
20784,20911,1.782198,1
20800,20927,1.7821319,1
20816,20943,1.7821953,1
20832,20959,1.7822673,1
20848,20975,1.7824764,1
20864,20991,1.7824135,1
20880,21007,1.7824787,1
20896,21023,1.7823334,1
20912,21039,1.7822347,1
20928,21055,1.7822294,1
20944,21071,1.7821684,1
20960,21087,1.7821081,1
20976,21103,1.7820992,1
20992,21119,1.7820868,1
21008,21135,1.782094,1
21024,21151,1.7820673,1
21040,21167,1.7820907,1
21056,21183,1.7818768,1
21072,21199,1.781748,1
21088,21215,1.7817264,1
21104,21231,1.7817075,1
21120,21247,1.7815394,1
21136,21263,1.7815497,1
21152,21279,1.7816143,1
21168,21295,1.7818463,1
21184,21311,1.7818675,1
21200,21327,1.7819884,1
21216,21343,1.7818873,1
21232,21359,1.7819605,1
21248,21375,1.7819555,1
21264,21391,1.7820852,1
21280,21407,1.7820027,1
21296,21423,1.7819948,1
21312,21439,1.7820253,1
21328,21455,1.782201,1
21344,21471,1.7820921,1
21360,21487,1.7820168,1
21376,21503,1.7820191,1
21392,21519,1.7820044,1
21408,21535,1.7820702,1
21424,21551,1.7820354,1
21440,21567,1.7819338,1
21456,21583,1.7818589,1
21472,21599,1.7817931,1
21488,21615,1.7819777,1
21504,21631,1.7819643,1
21520,21647,1.781966,1
21536,21663,1.7820439,1
21552,21679,1.7820907,1
21568,21695,1.7820508,1
21584,21711,1.7821016,1
21600,21727,1.7820153,1
21616,21743,1.781837,1
21632,21759,1.7818122,1
21648,21775,1.7817583,1
21664,21791,1.781642,1
21680,21807,1.7816057,1
21696,21823,1.7815733,1
21712,21839,1.7814727,1
21728,21855,1.7814741,1
21744,21871,1.7815504,1
21760,21887,1.7815466,1
21776,21903,1.7816982,1
21792,21919,1.7818108,1
21808,21935,1.78197,1
21824,21951,1.7820702,1
21840,21967,1.7822113,1
21856,21983,1.7822399,1
21872,21999,1.7821097,1
21888,22015,1.7819812,1
21904,22031,1.7818065,1
21920,22047,1.7817292,1
21936,22063,1.7816279,1
21952,22079,1.7815356,1
21968,22095,1.7815871,1
21984,22111,1.7817044,1
22000,22127,1.781688,1
22016,22143,1.7817235,1
22032,22159,1.7817297,1
22048,22175,1.7816799,1
22064,22191,1.7819154,1
22080,22207,1.7818007,1
22096,22223,1.781806,1
22112,22239,1.7816544,1
22128,22255,1.78197,1
22144,22271,1.782001,1
22160,22287,1.782095,1
22176,22303,1.7821457,1
22192,22319,1.7822664,1
22208,22335,1.7822511,1
22224,22351,1.7824068,1
22240,22367,1.782496,1
22256,22383,1.7823548,1
22272,22399,1.7820964,1
22288,22415,1.7818973,1
22304,22431,1.7818561,1
22320,22447,1.7816169,1
22336,22463,1.7815926,1
22352,22479,1.7814903,1
22368,22495,1.7813561,1
22384,22511,1.7814093,1
22400,22527,1.7815709,1
22416,22543,1.7816019,1
22432,22559,1.7817395,1
22448,22575,1.7818177,1
22464,22591,1.7819524,1
22480,22607,1.7820778,1
22496,22623,1.7822356,1
22512,22639,1.7822838,1
22528,22655,1.782269,1
22544,22671,1.7823269,1
22560,22687,1.7824354,1
22576,22703,1.782417,1
22592,22719,1.7824109,1
22608,22735,1.7823167,1
22624,22751,1.7822454,1
22640,22767,1.7822962,1
22656,22783,1.7823935,1
22672,22799,1.7823806,1
22688,22815,1.7823641,1
22704,22831,1.7822344,1
22720,22847,1.7822478,1
22736,22863,1.7820961,1
22752,22879,1.7819529,1
22768,22895,1.7819176,1
22784,22911,1.7817793,1
22800,22927,1.7817714,1
22816,22943,1.7818725,1
22832,22959,1.7818861,1
22848,22975,1.7819016,1
22864,22991,1.7820702,1
22880,23007,1.7821217,1
22896,23023,1.7822492,1
22912,23039,1.782351,1
22928,23055,1.7823186,1
22944,23071,1.7822151,1
22960,23087,1.7821777,1
22976,23103,1.78211,1
22992,23119,1.7822173,1
23008,23135,1.7822855,1
23024,23151,1.7822118,1
23040,23167,1.7821345,1
23056,23183,1.780992,1
23072,23199,0.021036267,0
23088,23215,0.007059574,0
23104,23231,0.0039303303,0
23120,23247,0.0035604239,0
23136,23263,0.0034182072,0
23152,23279,0.0033284426,0
23168,23295,0.0032732487,0
23184,23311,0.0031821728,0
23200,23327,0.003184557,0
23216,23343,0.0031203032,0
23232,23359,0.0031106472,0
23248,23375,0.0031135082,0
23264,23391,0.0031143427,0
23280,23407,0.0031142235,0
23296,23423,0.003114581,0
23312,23439,0.0031147003,0
23328,23455,0.0031152964,0
23344,23471,0.0031154156,0
23360,23487,0.0031149387,0
23376,23503,0.0031161308,0
23392,23519,0.0031160116,0
23408,23535,0.0031170845,0
23424,23551,0.003118515,0
23440,23567,0.003119707,0
23456,23583,0.0031212568,0
23472,23599,0.0031216145,0
23488,23615,0.0031228065,0
23504,23631,0.0031232834,0
23520,23647,0.0031229258,0
23536,23663,0.003123641,0
23552,23679,0.0031232834,0
23568,23695,0.0031241179,0
23584,23711,0.0031244755,0
23600,23727,0.0031244755,0
23616,23743,0.003124714,0
23632,23759,0.0031244755,0
23648,23775,0.0031251907,0
23664,23791,0.003124833,0
23680,23807,0.0031244755,0
23696,23823,0.0031249523,0
23712,23839,0.003124714,0
23728,23855,0.0031244755,0
23744,23871,0.0031237602,0
23760,23887,0.0031239986,0
23776,23903,0.0031243563,0
23792,23919,0.0031241179,0
23808,23935,0.003124237,0
23824,23951,0.0031237602,0
23840,23967,0.0031238794,0
23856,23983,0.003124833,0
23872,23999,0.0037136078,0
23888,24015,0.097062826,0
23904,24031,0.30361664,0
23920,24047,0.24641252,0
23936,24063,0.19612503,0
23952,24079,0.16377354,0
23968,24095,0.13841844,0
23984,24111,0.15266323,0
24000,24127,0.05495882,0
24016,24143,0.0031175613,0
24032,24159,0.0031107664,0
24048,24175,0.00311172,0
24064,24191,0.0031123161,0
24080,24207,0.0031125546,0
24096,24223,0.003112793,0
24112,24239,0.0031132698,0
24128,24255,0.0031135082,0
24144,24271,0.0031132698,0
24160,24287,0.0031136274,0
24176,24303,0.003113389,0
24192,24319,0.003113985,0
24208,24335,0.0031130314,0
24224,24351,0.0031130314,0
24240,24367,0.0031132698,0
24256,24383,0.0031137466,0
24272,24399,0.0031137466,0
24288,24415,0.0031138659,0
24304,24431,0.003114462,0
24320,24447,0.0031151772,0
24336,24463,0.003114462,0
24352,24479,0.0031149387,0
24368,24495,0.003114462,0
24384,24511,0.0031149387,0
24400,24527,0.003114462,0
24416,24543,0.0031149387,0
24432,24559,0.003114581,0
24448,24575,0.003114462,0
24464,24591,0.0031147003,0
24480,24607,0.0031148195,0
24496,24623,0.0031149387,0
24512,24639,0.003114462,0
24528,24655,0.0031149387,0
24544,24671,0.003114581,0
24560,24687,0.003115058,0
24576,24703,0.003115058,0
24592,24719,0.0031151772,0
24608,24735,0.0031148195,0
24624,24751,0.0031149387,0
24640,24767,0.0031155348,0
24656,24783,0.0031151772,0
24672,24799,0.003114462,0
24688,24815,0.0031147003,0
24704,24831,0.0031148195,0
24720,24847,0.0031149387,0
24736,24863,0.0031147003,0
24752,24879,0.003115058,0
24768,24895,0.0031149387,0
24784,24911,0.0031147003,0
24800,24927,0.0031151772,0
24816,24943,0.003114581,0
24832,24959,0.003115058,0
24848,24975,0.0031147003,0
24864,24991,0.0031149387,0
24880,25007,0.003115058,0
24896,25023,0.0031149387,0
24912,25039,0.0031154156,0
24928,25055,0.0031151772,0
24944,25071,0.0031149387,0
24960,25087,0.003114462,0
24976,25103,0.003115058,0
24992,25119,0.0031152964,0
25008,25135,0.0031147003,0
25024,25151,0.0031147003,0
25040,25167,0.0031155348,0
25056,25183,0.0031158924,0
25072,25199,0.0031154156,0
25088,25215,0.0031154156,0
25104,25231,0.0031155348,0
25120,25247,0.0031155348,0
25136,25263,0.0031161308,0
25152,25279,0.0031154156,0
25168,25295,0.0031151772,0
25184,25311,0.0031149387,0
25200,25327,0.0031148195,0
25216,25343,0.0031149387,0
25232,25359,0.0031147003,0
25248,25375,0.0031149387,0
25264,25391,0.0031151772,0
25280,25407,0.0031152964,0
25296,25423,0.0031157732,0
25312,25439,0.0031151772,0
25328,25455,0.0031154156,0
25344,25471,0.003115654,0
25360,25487,0.003115654,0
25376,25503,0.0031151772,0
25392,25519,0.003115654,0
25408,25535,0.0031157732,0
25424,25551,0.0031151772,0
25440,25567,0.0031154156,0
25456,25583,0.0031154156,0
25472,25599,0.0031154156,0
25488,25615,0.0031151772,0
25504,25631,0.0031152964,0
25520,25647,0.0031161308,0
25536,25663,0.0031163692,0
25552,25679,0.0031160116,0
25568,25695,0.0031158924,0
25584,25711,0.003115654,0
25600,25727,0.0031158924,0
25616,25743,0.0031149387,0
25632,25759,0.003115654,0
25648,25775,0.0031148195,0
25664,25791,0.0031152964,0
25680,25807,0.0031161308,0
25696,25823,0.0031151772,0
25712,25839,0.0031151772,0
25728,25855,0.0031163692,0
25744,25871,0.0031157732,0
25760,25887,0.0031166077,0
25776,25903,0.0031161308,0
25792,25919,0.0031164885,0
25808,25935,0.0031161308,0
25824,25951,0.0031161308,0
25840,25967,0.003115654,0
25856,25983,0.003115654,0
25872,25999,0.0031158924,0
25888,26015,0.003115058,0
25904,26031,0.0031158924,0
25920,26047,0.003115654,0
25936,26063,0.003115654,0
25952,26079,0.0031152964,0
25968,26095,0.0031163692,0
25984,26111,0.0031166077,0
26000,26127,0.0031157732,0
26016,26143,0.00311625,0
26032,26159,0.0031160116,0
26048,26175,0.00311625,0
26064,26191,0.0031161308,0
26080,26207,0.003116846,0
26096,26223,0.0031164885,0
26112,26239,0.0031166077,0
26128,26255,0.0031160116,0
26144,26271,0.0031158924,0
26160,26287,0.0031163692,0
26176,26303,0.0031158924,0
26192,26319,0.0031158924,0
26208,26335,0.0031161308,0
26224,26351,0.0031164885,0
26240,26367,0.0031163692,0
26256,26383,0.0031160116,0
26272,26399,0.0031163692,0
26288,26415,0.0031160116,0
26304,26431,0.0031160116,0
26320,26447,0.0031160116,0
26336,26463,0.0031158924,0
26352,26479,0.0031164885,0
26368,26495,0.0031169653,0
26384,26511,0.0031166077,0
26400,26527,0.0031163692,0
26416,26543,0.003116846,0
26432,26559,0.003116846,0
26448,26575,0.0031163692,0
26464,26591,0.0031163692,0
26480,26607,0.003116846,0
26496,26623,0.0031163692,0
26512,26639,0.0031161308,0
26528,26655,0.0031166077,0
26544,26671,0.0031166077,0
26560,26687,0.0031160116,0
26576,26703,0.0031167269,0
26592,26719,0.0031167269,0
26608,26735,0.003116846,0
26624,26751,0.0031166077,0
26640,26767,0.0031163692,0
26656,26783,0.0031166077,0
26672,26799,0.0031163692,0
26688,26815,0.0031166077,0
26704,26831,0.00311625,0
26720,26847,0.003116846,0
26736,26863,0.0031164885,0
26752,26879,0.003116846,0
26768,26895,0.0031170845,0
26784,26911,0.0031166077,0
26800,26927,0.003116846,0
26816,26943,0.003116846,0
26832,26959,0.003117323,0
26848,26975,0.003117323,0
26864,26991,0.0031170845,0
26880,27007,0.0031169653,0
26896,27023,0.003116846,0
26912,27039,0.0031170845,0
26928,27055,0.0031166077,0
26944,27071,0.0031163692,0
26960,27087,0.0031172037,0
26976,27103,0.0031175613,0
26992,27119,0.0031170845,0
27008,27135,0.0031164885,0
27024,27151,0.0031167269,0
27040,27167,0.0031175613,0
27056,27183,0.0031169653,0
27072,27199,0.003116846,0
27088,27215,0.0031170845,0
27104,27231,0.0031172037,0
27120,27247,0.0031172037,0
27136,27263,0.003116846,0
27152,27279,0.0031172037,0
27168,27295,0.003116846,0
27184,27311,0.003116846,0
27200,27327,0.0031158924,0
27216,27343,0.0031161308,0
27232,27359,0.0031160116,0
27248,27375,0.0031169653,0
27264,27391,0.0031166077,0
27280,27407,0.0031177998,0
27296,27423,0.0031172037,0
27312,27439,0.0031175613,0
27328,27455,0.0031170845,0
27344,27471,0.0031175613,0
27360,27487,0.003117323,0
27376,27503,0.003116846,0
27392,27519,0.003117323,0
27408,27535,0.0031174421,0
27424,27551,0.0031175613,0
27440,27567,0.0031172037,0
27456,27583,0.0031164885,0
27472,27599,0.0031175613,0
27488,27615,0.0031170845,0
27504,27631,0.0031167269,0
27520,27647,0.0031167269,0
27536,27663,0.0031164885,0
27552,27679,0.0031172037,0
27568,27695,0.003116846,0
27584,27711,0.0031176805,0
27600,27727,0.003117323,0
27616,27743,0.0031177998,0
27632,27759,0.003116846,0
27648,27775,0.0031175613,0
27664,27791,0.0031170845,0
27680,27807,0.0031163692,0
27696,27823,0.0031174421,0
27712,27839,0.003117323,0
27728,27855,0.0031176805,0
27744,27871,0.0031170845,0
27760,27887,0.0031177998,0
27776,27903,0.0031172037,0
27792,27919,0.0031170845,0
27808,27935,0.0031177998,0
27824,27951,0.0031175613,0
27840,27967,0.0031175613,0
27856,27983,0.0031174421,0
27872,27999,0.003116846,0
27888,28015,0.0031177998,0
27904,28031,0.0031177998,0
27920,28047,0.0031181574,0
27936,28063,0.0031182766,0
27952,28079,0.0031181574,0
27968,28095,0.003118515,0
27984,28111,0.0031182766,0
28000,28127,0.003117919,0
28016,28143,0.0031177998,0
28032,28159,0.0031169653,0
28048,28175,0.003117323,0
28064,28191,0.003116846,0
28080,28207,0.0031166077,0
28096,28223,0.003116846,0
28112,28239,0.0031177998,0
28128,28255,0.0031175613,0
28144,28271,0.0031175613,0
28160,28287,0.0031180382,0
28176,28303,0.0031177998,0
28192,28319,0.0031180382,0
28208,28335,0.003117919,0
28224,28351,0.0031180382,0
28240,28367,0.0031176805,0
28256,28383,0.0031172037,0
28272,28399,0.003117323,0
28288,28415,0.003117323,0
28304,28431,0.0031170845,0
28320,28447,0.003117919,0
28336,28463,0.0031177998,0
28352,28479,0.0031177998,0
28368,28495,0.003117919,0
28384,28511,0.0031176805,0
28400,28527,0.0031183958,0
28416,28543,0.0031177998,0
28432,28559,0.003118515,0
28448,28575,0.0031177998,0
28464,28591,0.003117919,0
28480,28607,0.0031182766,0
28496,28623,0.0031181574,0
28512,28639,0.0031181574,0
28528,28655,0.0031176805,0
28544,28671,0.0031187534,0
28560,28687,0.0031187534,0
28576,28703,0.0031188726,0
28592,28719,0.0031186342,0
28608,28735,0.0031189919,0
28624,28751,0.0031189919,0
28640,28767,0.0031189919,0
28656,28783,0.003119111,0
28672,28799,0.0031192303,0
28688,28815,0.0031189919,0
28704,28831,0.0031188726,0
28720,28847,0.0031187534,0
28736,28863,0.0031189919,0
28752,28879,0.0031187534,0
28768,28895,0.0031193495,0
28784,28911,0.0031181574,0
28800,28927,0.0031180382,0
28816,28943,0.0031182766,0
28832,28959,0.0031181574,0
28848,28975,0.0031187534,0
28864,28991,0.0031187534,0
28880,29007,0.0031186342,0
28896,29023,0.0031192303,0
28912,29039,0.003119707,0
28928,29055,0.0031194687,0
28944,29071,0.0031189919,0
28960,29087,0.0031188726,0
28976,29103,0.0031189919,0
28992,29119,0.003118515,0
29008,29135,0.0031187534,0
29024,29151,0.0031194687,0
29040,29167,0.003119111,0
29056,29183,0.0031189919,0
29072,29199,0.0031189919,0
29088,29215,0.003119707,0
29104,29231,0.0031187534,0
29120,29247,0.0031189919,0
29136,29263,0.0031188726,0
29152,29279,0.0031187534,0
29168,29295,0.0031187534,0
29184,29311,0.0031192303,0
29200,29327,0.003119707,0
29216,29343,0.0031194687,0
29232,29359,0.003120184,0
29248,29375,0.003119588,0
29264,29391,0.0031192303,0
29280,29407,0.0031192303,0
29296,29423,0.003118515,0
29312,29439,0.0031189919,0
29328,29455,0.0031193495,0
29344,29471,0.0031189919,0
29360,29487,0.0031187534,0
29376,29503,0.0031194687,0
29392,29519,0.003119588,0
29408,29535,0.0031187534,0
29424,29551,0.003119707,0
29440,29567,0.0031194687,0
29456,29583,0.0031198263,0
29472,29599,0.003119707,0
29488,29615,0.0031194687,0
29504,29631,0.003119588,0
29520,29647,0.003119707,0
29536,29663,0.0031198263,0
29552,29679,0.0031193495,0
29568,29695,0.003119707,0
29584,29711,0.0031198263,0
29600,29727,0.003120184,0
29616,29743,0.003120184,0
29632,29759,0.003120184,0
29648,29775,0.0031204224,0
29664,29791,0.0031208992,0
29680,29807,0.0031199455,0
29696,29823,0.0031204224,0
29712,29839,0.0031206608,0
29728,29855,0.0031199455,0
29744,29871,0.0031204224,0
29760,29887,0.003119588,0
29776,29903,0.003119707,0
29792,29919,0.0031194687,0
29808,29935,0.0031194687,0
29824,29951,0.0031194687,0
29840,29967,0.003119707,0
29856,29983,0.0031200647,0
29872,29999,0.0031200647,0
